test_idx	train_idx	dist	contribution	query_id	train_protein_id
3	146	0.33325291969975945	1.6872556194257637	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00232
3	196	0.3419385188158077	1.4571642625626218	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00343
3	189	0.3433573869549764	1.4221696782920215	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00325
3	322	0.35327968886119876	1.196472402994025	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00813
3	4	0.35475614018600743	1.1656082483730743	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00005
3	300	0.3682653316324197	0.9130699053327567	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00758
3	98	0.370048981675971	0.8834989341519782	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00158
3	201	0.37856391769605213	0.7533502897158197	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00349
3	339	0.38595375444538715	0.6541186729392889	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01671
3	296	0.39928731617023294	0.5034766244638051	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00749
3	340	0.40539142778195414	0.44529681658255493	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01672
3	76	0.4069220168881764	0.4316685768726259	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00132
3	323	0.4085197628476668	0.4178349050137548	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00814
3	69	0.41014203744165034	0.4041895836829996	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00121
3	223	0.410415332574374	0.40192989226065173	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00418
3	149	0.4155742493704909	0.3613140005386079	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00236
3	68	0.4235167715563394	0.3058622727605813	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00120
4	213	0.26913129884511555	100.0	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00392
5	234	0.2528678354528582	27.922926865576986	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00461
5	144	0.2983574475453805	14.918059042820882	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00229
5	163	0.32902026919076444	9.22247296931999	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00256
5	198	0.32904239756207776	9.219116172510294	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00345
5	236	0.33692071407216817	8.085824515514254	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00464
5	245	0.34105661825206	7.538409639701024	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00475
5	294	0.36694686101524276	4.767164519388115	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00741
5	220	0.37253943053862804	4.298907735116505	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00414
5	12	0.3728231388316251	4.276240932126807	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00014
5	143	0.3859560030960192	3.3332598192168974	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00228
5	225	0.3922189801333178	2.9508948064355147	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00421
5	189	0.4131754379574334	1.9350885635507626	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00325
5	273	0.42434260899558485	1.5316344187219735	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00689
6	170	0.26071280551075116	25.346718600201296	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00265
6	311	0.29146332872712566	16.579328561517542	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00788
6	138	0.2994559908293417	14.732872044405909	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00220
6	130	0.3005976016353218	14.482709637159058	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00206
6	314	0.31174426733552496	12.21074432322453	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00791
6	185	0.35187296208389385	6.274939952625899	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00306
6	181	0.3702882547691697	4.500073191005131	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00288
6	275	0.370686230812034	4.467019505649055	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00692
6	176	0.4285542360781801	1.405594184211575	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00282
