test_idx	train_idx	dist	contribution	query_id	train_protein_id
2	179	0.3014826426285746	21.741296993681956	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00285
2	177	0.30272405943797165	21.337407015827768	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00283
2	120	0.31519820212089544	17.597563745087644	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00184
2	3	0.33850288681453167	12.023980429744759	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00004
2	105	0.34268556614740997	11.197305883509433	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00166
2	343	0.3615491666190217	8.033040808786595	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT01677
2	178	0.40817407454570265	3.2751257199231407	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00284
2	123	0.4196447082512257	2.5830376893423	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00187
2	39	0.4269873026246851	2.2112417140964022	w3|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w3	RNCMPT00051
3	234	0.17109012169634752	6.732005204576105	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00461
3	27	0.17713343795912762	6.38698561221304	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00032
3	236	0.1827881509813153	6.070136482081299	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00464
3	223	0.20207590098538142	5.041996068491468	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00418
3	99	0.2041675054334593	4.936020975644917	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00159
3	163	0.20782246074587796	4.753657934862398	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00256
3	339	0.21005922999485238	4.643864055872379	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01671
3	104	0.22057276993830244	4.146896080672559	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00165
3	323	0.22200614381524397	4.08164705006496	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00814
3	300	0.22849583466379197	3.793959252695152	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00758
3	327	0.22909594133722044	3.768002554125268	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00820
3	301	0.23134331106063655	3.671776495537881	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00760
3	196	0.23705925732985422	3.4340540631586265	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00343
3	59	0.24057622421543445	3.2928248109743476	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00079
3	198	0.24333449068743207	3.1847600034091443	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00345
3	144	0.2451486906053143	3.1149770366568084	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00229
3	338	0.2479447335585474	3.009440016744947	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01670
3	143	0.2645445975181636	2.432872580526948	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00228
3	245	0.2670773690250272	2.352340445638331	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00475
3	225	0.2742667764028328	2.134243341410037	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00421
3	106	0.27635867346613796	2.0736614952099686	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00167
3	22	0.28594559681837006	1.8122092561772916	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00025
3	220	0.2892887360114149	1.727144511472813	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00414
3	98	0.291007565473275	1.6846093782343772	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00158
3	10	0.2988471302867144	1.500695415451126	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00012
3	232	0.3055325175801764	1.3565107942575458	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00434
3	60	0.3057326029051838	1.3523694214442163	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00080
3	168	0.3174096693098307	1.1274363502621605	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00262
3	294	0.3268064620516863	0.9690948398112091	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00741
3	346	0.3416468341288649	0.7562409862117753	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01685
3	340	0.3427694545719442	0.7418533612458436	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01672
3	146	0.36178443832107354	0.5307146936178332	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00232
3	322	0.36408671645571034	0.508998792619873	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00813
3	4	0.3676476885511395	0.4768984139491439	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00005
3	273	0.36951848374768137	0.4607365138801741	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00689
3	171	0.37166627070373526	0.44276034977351303	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00268
3	347	0.3818372288278311	0.3655606999000819	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01687
3	215	0.39668013945522074	0.27384047971192127	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00396
3	342	0.40130578218049484	0.24970139942233055	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT01674
3	201	0.40389186803869026	0.2370350558741419	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00349
3	12	0.4094376441961064	0.21175807340184863	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00014
3	76	0.423587930447891	0.1577096527142035	w4|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w4	RNCMPT00132
4	151	0.18496292913470802	14.128383360013745	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00238
4	55	0.20765917572085169	11.30685948465538	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00072
4	207	0.2187020203035167	10.051315937555394	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00366
4	78	0.23414521966736113	8.439037904797097	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00134
4	333	0.2409951130056318	7.779575663992953	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00862
4	332	0.28792474767079046	4.1826766942958455	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00831
4	208	0.28987611647989553	4.066423370999071	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00368
4	21	0.2915812355303856	3.9668704507915313	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00024
4	246	0.2960840757759974	3.7129377473110208	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00476
4	169	0.3137506574882186	2.836245102212862	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00263
4	178	0.3150188413606333	2.7802647217208385	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00284
4	50	0.3189873654808917	2.61076798114835	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00066
4	319	0.3212911416248567	2.5162456392861414	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00801
4	335	0.33731479168299205	1.9327351772029502	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT01664
4	102	0.33912882428545177	1.8743443543365983	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00163
4	125	0.3395012826077559	1.862537648089786	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00199
4	88	0.3403530124921692	1.835769205629947	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00146
4	57	0.34057597411338236	1.828814702649439	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00076
4	17	0.3578510853974214	1.3526057593195329	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00020
4	19	0.3583808692412347	1.339835333765222	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00022
4	129	0.36159798096661533	1.2644540033951481	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00205
4	100	0.36255581962195293	1.2427166730959958	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00160
4	25	0.37191087725998284	1.0465775784587938	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00029
4	14	0.3736887730784244	1.0124624460534302	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00016
4	212	0.3792698840109877	0.9114913125670451	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00382
4	101	0.37935634267264273	0.9099979237797668	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00161
4	20	0.38638102934335905	0.7954958971461461	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00023
4	308	0.3903761521877578	0.7361137667511978	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00776
4	343	0.4139822577303284	0.45791814398123765	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT01677
4	13	0.4168878632736821	0.4310982069386342	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00015
4	268	0.41924654214541013	0.41035868084043703	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00683
4	321	0.42326325870007364	0.3770691272184585	w5|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w5	RNCMPT00808
5	163	0.16550940328562036	7.925164045678403	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00256
5	104	0.1689481682553694	7.700536446404954	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00165
5	236	0.20192811755864903	5.671779805714331	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00464
5	220	0.20850704170859868	5.301540414987847	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00414
5	300	0.21985548230860363	4.694850436252649	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00758
5	339	0.22420872173084094	4.473353321745269	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT01671
5	198	0.2273024143578215	4.319835809164733	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00345
5	225	0.23148653308757183	4.1174198150460795	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00421
5	234	0.2315081149898235	4.1163913806172046	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00461
5	323	0.2382349228587225	3.803722231781983	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00814
5	223	0.2383085448255582	3.800387443293813	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00418
5	99	0.239950735021075	3.7264953323747534	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00159
5	4	0.24189734036595145	3.640128567677043	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00005
5	27	0.24650896799304478	3.4408216726559164	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00032
5	232	0.2646748572218034	2.7279695627895286	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00434
5	245	0.26675781290871214	2.653511388147256	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00475
5	338	0.27281210680639734	2.4454176912778283	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT01670
5	340	0.276802311185367	2.314952332883874	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT01672
5	59	0.2770021742433856	2.308555421665806	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00079
5	301	0.2913042849582378	1.8840475653613373	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00760
5	143	0.29238434436371585	1.854586876172275	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00228
5	106	0.29305181186333706	1.8365576422689613	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00167
5	327	0.29370351962978336	1.8190841272560865	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00820
5	22	0.29720947091480066	1.7272669190064027	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00025
5	346	0.30584858785588687	1.516330264979143	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT01685
5	168	0.32541488168358856	1.1134974895885992	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00262
5	60	0.32758694764346896	1.0747057219267533	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00080
5	149	0.3340912902000026	0.9650767269904251	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00236
5	342	0.3361141549106419	0.9329151321816056	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT01674
5	294	0.3409068059374153	0.8602268248860565	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00741
5	201	0.34105820955122523	0.8580091855014106	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00349
5	10	0.34938097459475614	0.7431929693473375	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00012
5	322	0.3517847510673777	0.7125282679075546	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00813
5	296	0.3677951707490922	0.5342159575219112	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00749
5	98	0.37624928654846534	0.45647969622613793	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00158
5	215	0.38075061922590203	0.41920351235356196	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00396
5	273	0.3880284716310969	0.3644830297644388	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00689
5	200	0.3913208342622232	0.3418364750231011	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00347
5	171	0.4078210126002132	0.2458404884652994	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00268
5	144	0.4147525812566496	0.2131806165095872	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00229
5	196	0.4235794873691088	0.17717586195974713	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00343
5	8	0.4264403097006155	0.16672552864298998	w6|source=/public/home/wz/workplace/cursor/modle/jple/rice_rbps.fasta|original=w6	RNCMPT00010
6	138	0.1200406045553194	21.15472853180063	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00220
6	200	0.19934338654742811	11.230827766206728	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00347
6	311	0.21294047774758063	9.762182026374917	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00788
6	185	0.22031842084480935	9.012404951051597	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00306
6	35	0.24205782518122476	7.009787256489765	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00045
6	161	0.25513251368475287	5.958341269291506	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00254
6	45	0.2649728041301298	5.242730482609524	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00060
6	145	0.2657601189107939	5.188248167463931	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00230
6	24	0.2717264426393825	4.7885403173370635	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00027
6	260	0.28094271581804264	4.216000294184717	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00615
6	103	0.28707988741862056	3.864126200069711	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00164
6	241	0.32110532533350045	2.3034116992439815	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00469
6	187	0.3211918875226405	2.30021225863205	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00323
6	262	0.34245731621357745	1.6163682063232683	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00630
6	170	0.35247624464523275	1.358144655319656	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00265
6	30	0.3578799243693457	1.2338706689539989	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00037
6	130	0.38091999557035006	0.8062237614536049	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00206
6	158	0.3961566376999337	0.5996585197432962	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00251
6	275	0.3968371869661945	0.5916223892074213	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00692
6	171	0.4021137532808535	0.5324428856519069	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00268
6	135	0.40270027591786994	0.5261964350414817	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00217
6	122	0.4197442644066287	0.37063998910868934	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00186
6	180	0.4247750280610798	0.33329126844056806	AtPTBP3|UniProt=Q6ICX4|TAIR=AT1G43190|gene=PTB3|source=UniProt	RNCMPT00287
